102	322:8.46072008768,220:8.21792212322,476:8.20826868534,184:8.12547896724,499:8.0311986221,284:7.95639486671,200:7.84138012816,214:7.81754055424,479:7.81286306336,227:7.81177049003,343:7.73570346676,260:7.58700084646,280:7.58080438238,204:7.58038926548,266:7.57183283413
103	284:8.49205701209,200:8.43033094233,258:8.01589465083,221:7.95281578921,275:7.95262086766,184:7.91811953558,341:7.89753500508,266:7.88283654393,280:7.85035216964,448:7.79840025558,347:7.76503661464,181:7.75002901111,322:7.74218780712,204:7.71959628472,274:7.70814421761
104	200:7.9626076182,184:7.95273894346,214:7.82787595777,160:7.76561374273,278:7.74160400681,274:7.63952993858,275:7.62839633831,129:7.5615520616,221:7.55542452458,439:7.52588827533,322:7.47621962156,461:7.46543829805,476:7.46174800594,495:7.45384847738,280:7.38555588431
105	200:7.12302237124,129:6.87523363147,471:6.75266755132,465:6.65451053034,173:6.54622670573,476:6.53262798641,171:6.47685917701,343:6.46117021783,276:6.42596519422,214:6.41267228121,475:6.40193973303,258:6.33185328096,341:6.31448302194,284:6.30480361845,184:6.2676492388
106	271:4.46474030494,259:4.08877110929,157:4.0885124212,458:4.07846592784,278:4.04400030885,240:3.96308918356,221:3.93179993303,200:3.92332501067,184:3.90654485451,484:3.85538791979,275:3.80900637849,171:3.79620832165,472:3.79098677863,439:3.79046946029,214:3.74592179682
107	214:8.64726601889,200:8.64535702492,184:8.56468222078,476:8.40098249423,448:8.2729928349,347:8.26371561646,471:8.11283546198,343:8.04358763095,486:8.03579998159,465:7.96027047353,204:7.95762602055,259:7.9207143563,284:7.91718723653,221:7.91348221409,322:7.9005758911
108	479:5.26858107773,322:5.18255759008,204:5.07714333674,469:5.00675525371,184:4.77927795169,471:4.74900029,476:4.74877742246,497:4.74805727078,200:4.73029004646,240:4.67917033739,152:4.66697323235,129:4.65494671507,214:4.6440030924,148:4.63207934934,266:4.63013513062
109	278:4.95549880713,227:4.88050955647,214:4.87861947341,129:4.85308094237,265:4.79312662494,479:4.7105860752,292:4.70194144283,171:4.68353730415,160:4.59728733327,482:4.55092082827,380:4.50854076939,356:4.44990690731,466:4.39682502285,220:4.3937459302,266:4.38775862621
110	214:6.54029735718,459:6.42921856457,486:6.23520941391,343:6.22373378954,476:6.14218171268,284:6.1380131738,471:5.90941457686,498:5.90856855485,474:5.89000181419,292:5.84274044077,258:5.79171792947,227:5.69944337656,322:5.69867034946,472:5.68602661663,479:5.65168083418
111	471:5.30064415867,448:5.21100348374,200:5.02172113439,259:4.97361067546,482:4.92739687007,276:4.89019734775,129:4.8335513432,498:4.83098217801,479:4.80526151327,497:4.802745501,476:4.75816204159,214:4.7530365381,204:4.71452935954,271:4.71396738088,266:4.69824239008
112	495:4.70201633437,471:4.68076834734,475:4.59180082213,240:4.496893212,200:4.48385208568,258:4.3762709674,476:4.3748261634,173:4.22583963856,184:4.19309700259,273:4.16780448756,177:4.13067363817,380:4.12455057337,231:4.10069477526,157:4.08770914259,465:4.05081843223
113	240:5.38298266914,200:5.02148259335,214:4.99721553614,230:4.97521359175,273:4.9712218686,280:4.83217092926,221:4.80473376209,308:4.79994612571,343:4.7437099,227:4.73060185353,475:4.69229612305,472:4.68013921183,380:4.66810374959,497:4.66613477803,144:4.64367727453
114	184:6.06951577437,220:5.82559702764,176:5.68669986497,343:5.62133001604,200:5.54748484085,448:5.5094072298,308:5.50460827999,259:5.50327217958,204:5.43902422885,484:5.41875040561,276:5.25042664068,457:5.24766800302,171:5.24190134977,173:5.07928537865,280:4.99522916927
115	262:4.87871063367,259:4.87390309217,207:4.7936156129,472:4.70878938785,475:4.69951784214,230:4.69914906434,471:4.59390378485,221:4.58522201692,484:4.53763967801,280:4.50046168682,479:4.49846758558,463:4.46668679723,56:4.44222000575,448:4.42117625071,416:4.41486286237
116	173:7.74275496472,184:7.57810533882,259:7.55678134087,284:7.55200873406,214:7.53834286496,476:7.487497383,129:7.48177366317,200:7.39254897555,262:7.31394482444,162:7.29268840558,474:7.25415423468,177:7.25207052289,276:7.21557795729,469:7.21220784309,347:7.19573167377
117	200:9.13458907989,347:8.86500370009,284:8.73754627831,230:8.62819550009,184:8.55468447847,448:8.4996847594,204:8.45395849138,461:8.41316123786,479:8.3801900149,322:8.36258823007,476:8.32947852973,341:8.31657223984,474:8.22710547724,266:8.19448274857,160:8.17812544799
118	227:4.59333206808,322:4.52890043869,479:4.52818386147,182:4.51723680479,380:4.4325808229,471:4.41373876341,472:4.40560332459,489:4.39304718564,470:4.33412266933,265:4.32481769043,171:4.2745546665,352:4.27143262734,285:4.2544669572,480:4.21724954703,176:4.20156327551
119	184:7.55306587078,479:7.48310743149,259:7.46212299702,448:7.44061621981,204:7.43416436054,469:7.42317326122,278:7.40218215519,221:7.39664639026,171:7.34543362553,275:7.30058321033,462:7.241603016,177:7.22985269558,472:7.22168765764,214:7.21074214684,476:7.19401076711
120	221:6.21120237995,259:5.72577576835,173:5.72454543154,469:5.71820243174,380:5.69959548968,309:5.64908319955,496:5.59576772377,260:5.5738462932,220:5.55658554791,292:5.50376327165,200:5.45650364532,184:5.43920272224,459:5.39134825347,262:5.38902414133,479:5.38461955512
121	204:13.1933227831,280:12.7829417196,497:12.7616509731,499:12.7169788705,448:12.5390577502,474:12.4391554654,498:12.3547989569,276:12.2833892043,271:12.2753633502,184:12.2681214863,200:12.1884646221,157:12.1147444026,284:12.114367449,322:12.1102898707,476:12.0842437989
122	284:7.49488423053,200:7.45559082698,144:7.05390738677,227:7.02480591475,343:6.9932662211,184:6.90064261032,129:6.84272190788,476:6.80524698214,341:6.7933847384,280:6.77929753804,214:6.73022384893,230:6.71878878447,448:6.69411342234,308:6.68604791576,266:6.67977246513
123	200:8.12438291579,341:8.10833642497,221:8.04275652495,259:8.0057727078,214:7.94201922163,171:7.88310088419,479:7.86164034583,266:7.85433382069,184:7.76630211438,284:7.70582467264,220:7.68919811378,280:7.68780537033,476:7.65570336335,260:7.65399171642,448:7.64737804758
124	171:8.4548469642,200:8.35491982093,266:8.31313180622,280:8.27378268384,322:8.25132895476,129:8.01796351759,476:7.91032160252,271:7.90797606438,448:7.89580782145,184:7.79832768621,214:7.77015091591,258:7.74700108297,497:7.71620644234,479:7.71095863565,278:7.64244777057
125	459:5.47139243017,162:5.36707743133,476:5.30435308945,284:5.26091348877,214:5.10458393793,322:4.92702491662,463:4.92575421597,157:4.8572995349,220:4.83183374991,439:4.82249849722,486:4.81633459382,244:4.76597822476,275:4.75258683477,466:4.68861628923,458:4.66259790712
126	200:7.52516636559,458:7.216616364,184:7.20919767342,341:7.02791153753,220:6.96397531169,469:6.89757980658,221:6.89664053254,129:6.8839458324,476:6.84926160618,292:6.82865438577,276:6.80173403212,214:6.77129684344,173:6.68294185532,479:6.66676831633,259:6.62829109115
127	214:7.68158835484,266:7.45580655459,259:7.28085679467,204:7.27913807691,292:7.07689986502,171:7.03078787296,275:7.00754048649,448:6.98994874879,341:6.96011251176,200:6.95754640242,227:6.88930082865,129:6.85907926259,230:6.84229909127,284:6.84225105349,476:6.83475161208
128	240:6.08471671158,498:5.66518171209,56:5.51304971451,497:5.45128069566,448:5.41241088976,479:5.39284146133,177:5.38990569027,280:5.38428534999,499:5.35877711839,476:5.32488200134,171:5.2542261228,184:5.24843083701,176:5.22166919151,276:5.13928278107,380:5.10471523272
129	476:11.6211442042,200:11.5862807355,284:11.1769557175,214:10.8334034504,227:10.8096216068,160:10.7549049521,497:10.5455977745,280:10.4504876567,479:10.4403166842,157:10.315943062,258:10.3144149731,498:10.3064427697,321:10.2871578759,204:10.2770193158,220:10.2382115501
130	280:7.06829596023,322:6.73165729359,200:6.54209230669,499:6.53763951171,275:6.50055470868,476:6.4815363383,227:6.42487811092,171:6.24566364806,184:6.19531298225,284:6.12013794237,204:6.08789141196,266:6.07507915052,274:6.06885043009,173:6.0658095203,129:6.06413563122
131	476:12.7592992736,204:12.3521233281,343:12.038956302,322:11.9999054863,214:11.9556928745,200:11.8062126805,284:11.7700380302,184:11.766072831,479:11.7112401314,448:11.665168499,499:11.5411062901,498:11.4539946695,230:11.4411684795,308:11.4355136266,259:11.3957631622
132	200:5.10154454252,458:5.03137423946,463:4.7388209795,227:4.63666613236,472:4.62858370801,308:4.5982394585,220:4.57496574748,273:4.55956391308,148:4.47156237718,214:4.45595835209,221:4.44552899492,476:4.39717395284,184:4.38281309964,231:4.36816512158,182:4.3240606478
133	259:5.43388646577,463:5.06335623943,497:5.0455706022,498:4.90950214376,486:4.87868783439,472:4.8457931875,204:4.84135389624,276:4.81395996706,160:4.77057150603,148:4.76147465594,209:4.69677715271,196:4.68288833062,200:4.6567897935,151:4.65496594861,479:4.64115636994
134	214:13.5898128596,200:13.5245474499,476:13.2622967904,479:13.1981307223,322:12.9991681732,129:12.6967683066,280:12.6734183652,184:12.659844069,485:12.6465492278,148:12.6247858183,220:12.4265534107,284:12.3875824146,204:12.3581994065,162:12.3569384384,266:12.3551325376
135	322:4.61092689487,308:4.42989101102,474:4.40449259594,227:4.25825457623,479:4.24112913777,148:4.21681455118,220:4.18635612025,171:4.09887649008,264:4.08409636174,457:4.0431204879,266:4.04265888399,484:4.03352648248,497:4.0078760288,284:3.9868121583,472:3.98512090677
136	227:4.32013788711,292:3.99662413618,220:3.71834497125,171:3.63815130886,260:3.59731455847,355:3.59408454007,258:3.57757085656,129:3.56554103147,214:3.41766121418,266:3.38669283293,482:3.36860541305,457:3.3676556614,161:3.34555797667,476:3.32427613733,380:3.3148942766
137	184:6.20929711859,276:6.12872841227,200:6.09850470714,280:6.06919323759,56:6.05807356,462:6.02967906123,173:6.00748706962,495:5.93232354354,129:5.90530273836,262:5.85170393483,231:5.81406702507,230:5.78937630041,469:5.69067045769,266:5.65848194825,322:5.6196658811
138	266:10.7209261118,227:10.4663118625,129:10.3870050458,171:10.2173420181,343:10.0813505022,476:9.94145562302,280:9.94091074108,479:9.82194403137,457:9.75327835719,214:9.69115557152,322:9.62990713127,275:9.54938476867,499:9.54473389574,278:9.52520042821,474:9.46027816844
139	322:6.00198045158,262:5.7730350555,479:5.76746482243,184:5.29146479934,463:5.19556049072,448:5.16034514088,259:5.14050183428,230:5.11895081583,276:5.04817079495,173:5.01630823253,240:5.01160370305,224:4.97940336732,476:4.95921651538,347:4.94954807096,207:4.92659443384
140	220:6.0112369079,200:5.74659495135,214:5.63532497471,160:5.56221622531,322:5.54361150459,184:5.39242687307,271:5.38733588025,266:5.34493740006,284:5.31224198012,221:5.27372496851,341:5.26007818928,461:5.21035813482,439:5.15871985602,476:5.1548062869,129:5.1521129666
141	200:7.47788156029,184:7.43262383907,276:7.34468250381,479:7.32685527309,322:7.30359949931,204:7.28541987323,476:7.22543093467,214:7.03648615628,129:6.93996845218,220:6.88425838887,280:6.87792303432,230:6.8420906111,474:6.77874246681,498:6.77638349209,284:6.7637645465
142	200:7.40692702331,144:6.098157485,151:6.01390342686,262:5.93966885668,227:5.90427025368,230:5.90166571404,267:5.85849989906,148:5.81903834144,276:5.80747923151,476:5.7948129847,284:5.74894730479,278:5.6901112872,479:5.67474489383,464:5.66681770643,322:5.65295186001
143	497:4.58901990693,129:4.51217622324,200:4.42318471099,276:4.25850948662,265:4.12422551681,458:4.10383322544,184:4.09107486938,322:4.06845106294,472:4.05990503761,221:4.04741121798,480:4.02730040738,227:3.99583261408,476:3.99062668061,240:3.98809187307,496:3.9759959201
144	221:10.8370265692,476:10.692553616,479:10.6342284973,227:10.603070546,220:10.5863746272,280:10.5364557964,352:10.4399819188,322:10.4387802354,200:10.4366154877,459:10.4261954209,284:10.3319767216,276:10.2690624916,463:10.2157413952,260:10.1949674998,259:10.1525508186
145	498:7.34186811317,479:7.15832828983,184:7.14244194432,259:7.02592146114,200:7.01672554964,171:6.99761248021,476:6.93692058913,214:6.92541903088,221:6.83276200151,448:6.8228372379,276:6.81140169285,458:6.78954594309,204:6.76924849119,148:6.65802710554,129:6.59620242536
146	200:5.96882354185,129:5.67271508415,221:5.60246705911,171:5.5555695834,486:5.54735874728,476:5.53983707745,472:5.52466910308,227:5.48874929176,484:5.41957028509,458:5.41570418964,284:5.39763066702,343:5.3491362756,160:5.345052006,309:5.34355860743,214:5.30693420683
147	129:10.1203111655,471:10.1009441365,171:10.0952517728,343:10.0207797132,259:9.91900901906,221:9.82594363255,200:9.80652888498,214:9.75954857587,204:9.62331658757,479:9.61542887118,347:9.5415645485,472:9.50319022796,322:9.49815880211,476:9.42709201823,474:9.41145170283
148	479:9.26793662803,266:9.18703832881,160:8.97196684471,476:8.96523282099,284:8.9170354343,322:8.87698222372,129:8.85218462666,285:8.77828030129,171:8.76942909658,214:8.68290171501,448:8.67208685102,341:8.64898615351,343:8.6135524415,347:8.59907077495,280:8.5182407803
149	227:8.20933127766,284:8.11949203599,221:7.84871911602,220:7.65710464353,341:7.58488300667,171:7.58288828075,266:7.55327227478,343:7.37600570419,322:7.3610567825,204:7.3246794396,162:7.29733663472,214:7.25884075451,472:7.16128803108,439:7.1220585245,275:7.11016775783
150	227:7.23800571085,474:6.5694339856,221:6.39267978312,472:6.29141122049,475:6.27975794418,266:6.21904164873,171:6.16680944267,448:6.12342529395,280:6.11926383269,129:6.11302698894,308:6.09790109314,347:6.08236316087,265:5.99731434643,181:5.92038617874,343:5.9136568401
151	184:10.1421381629,204:9.96250580376,476:9.93447221531,280:9.78871083429,322:9.60576133266,448:9.3981490252,260:9.3537078236,220:9.27012938241,200:9.2166482091,221:9.07010832355,458:9.01828219468,274:9.0032031762,486:8.9721955798,499:8.9559152972,214:8.887809037
152	458:7.83562553352,476:7.71112670096,221:7.30829405149,200:7.17964986062,129:7.0407061464,471:7.01917853739,486:6.8409667881,439:6.78276258394,284:6.78210942149,280:6.69327176968,182:6.67298888678,322:6.64320407809,214:6.60886838036,162:6.56843482937,259:6.56652458352
153	476:9.30651542254,200:9.08152288621,160:8.98570008185,214:8.97198751607,220:8.88012602567,221:8.82267396032,171:8.81676446509,280:8.79334724825,184:8.70683041832,308:8.63112396481,284:8.61179265486,322:8.60390849474,204:8.59389442214,292:8.53279021575,479:8.46305155657
154	184:9.35314962576,200:9.07058533541,347:8.95646390573,204:8.92737243133,476:8.83779176809,498:8.78376841305,214:8.73740469773,448:8.6903031049,278:8.68331082525,322:8.62855405151,280:8.58642088631,461:8.4738628253,284:8.44605523801,479:8.39274109022,274:8.38229102875
155	184:6.89426349446,499:6.74375305517,343:6.53223555879,322:6.52364557757,204:6.46892816211,284:6.41802184105,220:6.41752469666,200:6.40622089378,129:6.35871671633,266:6.3556144788,280:6.35386572962,227:6.33393222049,274:6.31710723652,231:6.317084445,258:6.31680337021
156	458:5.27772882781,472:5.00285752535,204:4.9204231599,284:4.80524107849,497:4.77891429211,498:4.70985317906,196:4.67694612114,273:4.66472900293,341:4.64793058459,231:4.60784502869,343:4.57649333722,476:4.55375693506,262:4.52174162533,272:4.49983849716,496:4.4892168806
157	220:14.5366119455,284:14.5105173797,227:14.4071899031,200:14.394052927,476:14.1716083754,184:14.1396897196,160:14.1274326279,214:14.0822526313,276:14.0267090311,280:13.9954377409,322:13.9802502552,56:13.9254375529,129:13.8897290304,162:13.7994426316,341:13.7076192626
158	472:4.84712935733,171:4.71190463722,200:3.97353336096,227:3.94108978622,181:3.92298216691,148:3.84651136561,479:3.82238161593,462:3.75818261628,129:3.72604408809,56:3.7219158429,151:3.69011916803,457:3.66922759822,482:3.61801227358,416:3.61672866678,322:3.6139301575
159	227:6.37541056129,276:6.27367042064,497:6.12871395277,181:5.98855642793,274:5.96454144725,343:5.90865618955,472:5.90613213274,479:5.89643775206,200:5.89526119512,204:5.89349934395,221:5.86860571163,476:5.86455697338,214:5.83479946782,266:5.810590005,308:5.76475675679
160	322:14.3587789064,476:14.1638210157,184:13.9554502346,280:13.9286532951,171:13.7429298103,479:13.5631818499,200:13.4894775462,343:13.3750322353,275:13.3653059882,284:13.2969192985,129:13.2683677902,260:13.2610509654,347:13.2530985391,221:13.2454571202,160:13.2139859248
161	479:6.32792705918,278:6.0949009824,266:5.91494782895,268:5.91335062283,308:5.82676312025,171:5.81376750684,204:5.79413474465,200:5.76971477443,160:5.73809955426,273:5.71609698715,497:5.62459227654,214:5.58692081464,144:5.53226240944,476:5.49454477492,380:5.47657661405
162	343:13.1403339332,221:12.9200796909,200:12.8747376216,129:12.6599896787,214:12.6575530234,227:12.5727935848,322:12.5604300458,171:12.4735551656,474:12.4423736238,144:12.348327988,280:12.3212083401,479:12.3198767947,259:12.3007314353,459:12.3004291627,476:12.1702952636
163	240:3.96215745471,144:3.4792789244,380:3.46686484871,484:3.45122278498,472:3.37183907787,231:3.34190486753,265:3.31699427888,424:3.23346269954,416:3.22633612239,262:3.20173630677,458:3.2013671871,177:3.19623857467,278:3.17820456886,227:3.1609148918,221:3.14571818704
164	484:5.09337032425,184:4.87547923769,240:4.58717351215,271:4.54291487988,322:4.51637659397,448:4.39275517025,200:4.22845199246,221:4.09233244087,264:4.06311202937,278:3.97632552022,266:3.95401680485,275:3.93475703329,309:3.92733612659,308:3.92310629446,476:3.89353799779
165	200:9.57158501749,221:9.56088496926,171:9.53738054253,479:9.29483662077,227:9.27578565169,284:9.15723906022,266:9.15054429691,184:9.13269650296,271:9.11158852125,129:9.09360318027,144:9.08545324397,480:9.05377087477,322:9.0510498288,280:9.03644790973,498:9.01014753669
166	200:5.29015603916,173:4.7250620785,495:4.71401347558,129:4.68428166834,476:4.68023208392,230:4.67120412275,278:4.65069405221,341:4.60308088314,262:4.60122299682,322:4.5884069492,475:4.54183788524,347:4.52839810942,479:4.50667498077,465:4.47746192288,160:4.45856764847
167	479:5.71267391299,308:5.67775563997,499:5.62134306233,221:5.60856208343,240:5.60389352494,214:5.60228574147,474:5.58679138021,472:5.53801997814,227:5.52397326432,280:5.48374349554,173:5.46992554323,129:5.45635082293,497:5.36330141226,259:5.3460238072,171:5.32948718442
168	284:4.5157424065,476:4.24996424449,469:4.23918042642,347:4.23493503959,200:4.16826943117,258:4.12694455977,497:4.04408999812,473:4.03348456279,322:4.02569315022,458:3.97053147571,317:3.9508233712,279:3.9492210216,477:3.89276308031,479:3.88709865072,308:3.83891525769
169	200:7.81473552486,184:7.68854747265,214:7.68841165422,280:7.684107456,171:7.57509852964,129:7.55252949829,479:7.44499530229,322:7.42513232368,476:7.30776790561,160:7.27496381891,173:7.2192046144,276:7.13485469305,221:7.09807577405,495:7.08587581954,258:7.05353226132
170	184:13.1997022162,200:13.0566378382,322:12.8177981375,476:12.5996086698,220:12.50940889,308:12.2286100194,285:12.2043914639,280:12.0898941805,448:12.0536640482,204:11.9796245652,499:11.8309466984,271:11.8038637279,479:11.678567477,457:11.6595125545,347:11.6584658248
171	220:11.9218258794,221:11.849727175,274:11.6907743678,322:11.6879095995,275:11.6772337826,214:11.5763974918,439:11.5190299847,200:11.4833188237,266:11.3668654538,308:11.290849309,280:11.1357432402,458:11.1035099776,181:11.0936816987,184:11.0745921786,258:11.05971553
172	200:5.96316134973,129:5.75637369247,471:5.68788085228,322:5.68587716675,214:5.67012027213,476:5.63267827924,273:5.48372881573,479:5.48256637329,278:5.35417176866,463:5.34940037515,157:5.25362523019,380:5.23035842235,462:5.2030674087,439:5.18388662427,255:5.16181918852
173	347:12.7555162173,129:12.6420025074,476:12.4581356772,474:12.4190205559,284:12.4030219906,200:12.2393656589,322:12.1404039229,184:11.9651556898,259:11.9442408686,471:11.940887846,448:11.9389731801,227:11.9319703605,469:11.7743898723,258:11.7572775956,276:11.7293225728
174	284:9.9147597354,227:9.88169759476,214:9.6240794895,221:9.61283963474,220:9.61155245133,204:9.49689712296,347:9.47929124543,322:9.46592430695,459:9.43524846185,476:9.42223698371,485:9.25520350268,280:9.24505780327,200:9.24209108295,463:9.23532371159,266:9.11633180205
175	347:5.86649341939,479:5.76558146013,476:5.73365483163,322:5.62676976031,448:5.47125438404,278:5.46891841961,284:5.468104931,129:5.44460601295,200:5.44006175469,177:5.32872435132,184:5.31771723881,439:5.23949423544,240:5.22775817062,461:5.20143660237,266:5.1953531493
176	184:9.80778668556,171:9.63835078847,214:9.5558325468,474:9.50156356285,129:9.3972397456,471:9.15180655829,271:9.04519437022,280:9.03534535015,173:9.03458863988,448:8.99989851182,200:8.92071666684,479:8.90682169193,274:8.89720652689,258:8.85320901173,221:8.82101457041
177	204:8.98999330861,479:8.88083908332,486:8.88061457567,184:8.66478731645,343:8.61312552234,499:8.58725289009,200:8.54812704172,266:8.51442752516,477:8.50285259517,347:8.46733377312,171:8.41414610154,337:8.40172286552,465:8.38693194429,227:8.37345841497,285:8.35362323686
178	476:4.73271866154,479:4.17976976597,200:4.11028096047,322:4.04290309678,276:4.02149834468,463:3.96705321843,461:3.94506778053,129:3.77599558495,498:3.7530826923,495:3.71033336072,182:3.68002327869,467:3.65318947061,265:3.63678041949,475:3.62918176717,264:3.61657887828
179	171:14.7096278224,284:14.5271864102,476:14.2661091259,260:14.2459965648,292:14.2211791606,200:14.2116045085,214:14.1990597376,341:14.0381988545,280:14.0288777739,160:14.0229490069,184:14.0181646297,144:14.0057348197,479:13.9636296142,258:13.9168884386,285:13.6999262212
180	479:6.54136897181,200:6.32869654074,266:6.25540217335,214:6.20897579554,271:6.16250898262,129:6.14022951826,220:6.13102478933,276:6.13038189801,498:6.11988911834,485:6.07430450756,499:6.07318058399,171:6.03779171615,497:5.99178538771,459:5.96097920384,170:5.87897120714
181	343:9.74691146698,200:9.71643072185,322:9.70008337753,495:9.58867034599,275:9.5821189016,479:9.56300892724,204:9.54354306914,129:9.49736758418,476:9.49473258282,278:9.43685951612,227:9.43592401016,221:9.4200941215,280:9.36088010318,462:9.33015109577,347:9.28124418237
182	200:14.8870642466,214:14.0495878713,204:14.0384275622,184:14.0037247608,148:13.9733633294,458:13.8861474925,284:13.7516780771,221:13.5472998979,476:13.3418053584,280:13.3321297668,485:13.3170119687,343:13.2791020104,171:13.2342345375,271:13.0904648302,448:13.0795379375
183	479:5.56557494465,472:5.35535100578,471:5.34494465572,476:5.30983388988,227:5.25764202489,214:5.192360872,485:5.17986545474,273:5.16992927714,129:5.16786169029,474:5.13695933362,322:5.13310161481,497:5.13124248959,468:5.04723504959,423:4.90445154239,170:4.88146553777
184	214:10.2250225364,200:10.1242387294,129:10.0677083388,448:9.85152318025,471:9.72806694855,259:9.70934445904,343:9.58950637437,184:9.58133942864,144:9.48158456615,309:9.33206734016,266:9.27758468983,171:9.25563568096,469:9.24018280582,347:9.19969141241,465:9.19024287124
185	322:4.17062318844,262:3.751699173,479:3.67051219805,200:3.57910038606,184:3.55308173288,476:3.50034701945,152:3.47785635259,463:3.45484197522,266:3.43562002726,499:3.41377487496,355:3.39648168246,259:3.37584902591,497:3.37273092586,284:3.34838529547,343:3.34714161516
186	200:7.37347055586,129:6.75336595225,230:6.57165873558,278:6.39154157032,171:6.38402236548,475:6.37011791337,160:6.3686446639,259:6.24201836034,280:6.22108277975,276:6.17499255673,474:6.16983721984,308:6.00599904818,479:5.97785162985,231:5.96127020734,361:5.94353604576
187	284:6.11237900223,486:6.06982829956,200:6.05341770528,471:6.04372697341,157:5.97634133299,479:5.96379880189,259:5.93655757884,148:5.91371288158,214:5.90765121379,474:5.80000931328,129:5.79174607737,227:5.74678396647,255:5.74643902931,476:5.65966334214,459:5.65181504445
188	200:6.04083644423,278:5.81189050624,322:5.77506989482,458:5.72752213674,129:5.63699651493,499:5.60269514278,479:5.58994213816,262:5.58075666939,273:5.56788699943,184:5.4961489558,221:5.48947069783,439:5.485588594,144:5.46382512402,255:5.44832652598,469:5.40074528667
189	200:7.09232847201,284:7.01641969429,322:6.95476312366,265:6.9503962187,160:6.92980203234,221:6.87723623805,171:6.8092691758,227:6.7821587419,129:6.7719353355,479:6.70350380369,266:6.62829696383,230:6.6147651486,469:6.59845935018,148:6.57145467672,308:6.56962741964
190	284:7.37248963472,227:7.29096923739,184:7.14916141843,144:7.11762597095,347:7.03219635583,480:7.00778362151,276:6.9411385504,200:6.93377503177,479:6.75618072209,497:6.73017014953,230:6.72661938909,267:6.68411079459,484:6.64081030314,476:6.61247170397,285:6.59969028337
191	204:6.49579997588,259:6.27795353342,284:6.25264923383,308:6.20384641627,266:6.16826813445,479:6.15838034861,469:6.1411275776,214:6.13731232675,230:6.11919542279,200:6.09361998134,157:6.06399404009,474:5.9839689093,484:5.98138993687,209:5.94611701581,486:5.93710305703
192	472:5.23005283675,230:4.86055759279,56:4.7804446401,486:4.74058346597,227:4.73532074609,463:4.71745995702,149:4.65687224699,204:4.64242642355,255:4.63647199536,497:4.63608197212,177:4.63570499437,262:4.6029899507,151:4.55672306983,148:4.55114501524,460:4.53560260575
193	273:4.74426023145,308:4.71206063835,200:4.68276331241,259:4.56465606429,469:4.47293455313,240:4.4594827013,266:4.45901274842,406:4.43769039346,309:4.42646693345,227:4.35745473041,284:4.35362083377,144:4.32011771076,204:4.29860227098,221:4.29230365211,214:4.28825051626
194	227:5.80401778635,221:5.62179189468,322:5.42675332523,308:5.41955021798,474:5.36880315119,499:5.34581053576,220:5.32560256274,476:5.27414167506,162:5.27115413084,184:5.20753206995,157:5.13371674821,56:5.08565328194,285:5.06261046435,486:5.0565163425,214:5.05040354199
195	221:9.44475071633,259:9.33444185862,200:9.28952127611,214:9.08927449177,476:9.06987891694,184:9.03900416549,227:8.91010678485,171:8.88466000269,220:8.87796426985,343:8.84721707396,479:8.84175529993,308:8.81064208777,485:8.77587445485,173:8.75191678676,144:8.73709273531
196	476:13.1319883754,204:12.62097024,479:12.6209570476,448:12.6128674985,129:12.5960312518,214:12.5605315665,280:12.4970050005,498:12.3964405377,471:12.352152389,499:12.2875223151,160:12.2248180327,200:12.190254829,322:12.1667369251,474:12.1494618792,274:12.0540119397
197	472:4.73591391456,486:4.7015893931,474:4.65054498442,497:4.54047820334,151:4.48515239722,484:4.40491172785,498:4.26781159884,262:4.23278084343,471:4.21932694264,276:4.19958470372,343:4.17637875286,464:4.1439797921,491:4.10767027556,317:4.09652567695,458:4.05729310446
198	220:6.37340869793,476:6.11462582127,214:6.05330950587,322:5.93496215549,274:5.87434508429,176:5.84822033894,439:5.82599980082,308:5.8211703568,498:5.81974986112,204:5.76709980722,184:5.76470248964,266:5.76256331023,200:5.74604854088,259:5.69054927428,479:5.66301971678
199	476:5.59875062779,479:5.25730611572,129:4.80778679062,322:4.7374491458,317:4.71506927329,171:4.56723234393,472:4.51725609273,280:4.51023505915,184:4.44405361838,276:4.42846691608,461:4.41158597297,358:4.27627284142,393:4.25411799572,144:4.23817852191,343:4.21571726659
200	221:12.3018644733,214:11.9427633922,259:11.8151896408,160:11.780410443,474:11.6736466193,280:11.6621375351,479:11.6556511588,463:11.6489995279,200:11.49560599,322:11.4555174737,276:11.4491378679,230:11.3572578583,471:11.3537093683,220:11.3010759689,171:11.2815608767
201	184:7.49666666827,227:7.47910241766,220:7.46482893774,280:7.33481582427,499:7.33294246796,343:7.28146217274,284:7.26856632663,266:7.19615018756,144:7.19172582107,448:7.18668314486,200:7.11306662465,129:7.10901796029,341:7.03950470082,260:6.97653443652,276:6.94171560763
202	200:10.0564370954,221:9.18836356173,259:9.14212931646,214:9.10774096776,458:9.06538306092,276:9.0323020973,292:8.98293453387,284:8.71569388196,476:8.64211248432,258:8.62215692914,439:8.59861008566,475:8.56796369175,485:8.55921100007,266:8.5573329321,341:8.49914241595
203	214:8.81800319466,184:8.6274517273,200:8.60942457612,266:8.45894001355,322:8.41424202955,476:8.37695163811,280:8.37133480548,148:8.312072834,221:8.29082499235,439:8.25880157551,204:8.20720538408,227:8.194773606,173:8.08218075857,485:8.08018816035,278:8.06690021657
